CustomerID	recency	frequency	monetary_value	Cancel	Promo	UK	CODE_POST	CODE_DISCOUNT	CODE_CARRIAGE	CODE_MANUAL	r_quartile	f_quartile	m_quartile	('Quantity', 'sum', 1)	('Quantity', 'sum', 2)	('Quantity', 'sum', 3)	('Quantity', 'sum', 4)	('Quantity', 'sum', 5)	('Quantity', 'sum', 6)	('Quantity', 'sum', 7)	('Quantity', 'sum', 8)	('Quantity', 'sum', 9)	('Quantity', 'sum', 10)	('Quantity', 'sum', 11)	('Quantity', 'sum', 12)	('Quantity', 'max', 1)	('Quantity', 'max', 2)	('Quantity', 'max', 3)	('Quantity', 'max', 4)	('Quantity', 'max', 5)	('Quantity', 'max', 6)	('Quantity', 'max', 7)	('Quantity', 'max', 8)	('Quantity', 'max', 9)	('Quantity', 'max', 10)	('Quantity', 'max', 11)	('Quantity', 'max', 12)	('Quantity', 'min', 1)	('Quantity', 'min', 2)	('Quantity', 'min', 3)	('Quantity', 'min', 4)	('Quantity', 'min', 5)	('Quantity', 'min', 6)	('Quantity', 'min', 7)	('Quantity', 'min', 8)	('Quantity', 'min', 9)	('Quantity', 'min', 10)	('Quantity', 'min', 11)	('Quantity', 'min', 12)	('TotalPrice', 'sum', 1)	('TotalPrice', 'sum', 2)	('TotalPrice', 'sum', 3)	('TotalPrice', 'sum', 4)	('TotalPrice', 'sum', 5)	('TotalPrice', 'sum', 6)	('TotalPrice', 'sum', 7)	('TotalPrice', 'sum', 8)	('TotalPrice', 'sum', 9)	('TotalPrice', 'sum', 10)	('TotalPrice', 'sum', 11)	('TotalPrice', 'sum', 12)	('TotalPrice', 'max', 1)	('TotalPrice', 'max', 2)	('TotalPrice', 'max', 3)	('TotalPrice', 'max', 4)	('TotalPrice', 'max', 5)	('TotalPrice', 'max', 6)	('TotalPrice', 'max', 7)	('TotalPrice', 'max', 8)	('TotalPrice', 'max', 9)	('TotalPrice', 'max', 10)	('TotalPrice', 'max', 11)	('TotalPrice', 'max', 12)	('TotalPrice', 'min', 1)	('TotalPrice', 'min', 2)	('TotalPrice', 'min', 3)	('TotalPrice', 'min', 4)	('TotalPrice', 'min', 5)	('TotalPrice', 'min', 6)	('TotalPrice', 'min', 7)	('TotalPrice', 'min', 8)	('TotalPrice', 'min', 9)	('TotalPrice', 'min', 10)	('TotalPrice', 'min', 11)	('TotalPrice', 'min', 12)	CustomerCategory
13991.0	12	86	850.6300000000001	2	0	1	0	0	0	1	1	2	2	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	266.0	298.0	349.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	24.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0	-1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.35	0.0	213.93999999999997	194.62	315.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	17.700000000000003	39.6	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.5	0.0	0.19	-4.95	0.76	0.0	0
13992.0	30	5	76.8	0	0	1	0	0	0	0	2	4	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.5	0.0	4
13993.0	32	125	3409.6600000000003	4	0	1	0	0	0	0	2	1	1	120.0	98.0	0.0	113.0	73.0	0.0	199.0	49.0	85.0	157.0	-2.0	0.0	12.0	12.0	0.0	24.0	12.0	0.0	24.0	48.0	24.0	20.0	-2.0	0.0	2.0	1.0	0.0	-1.0	2.0	0.0	2.0	1.0	-3.0	2.0	-2.0	0.0	323.15000000000003	499.6999999999999	0.0	273.97	391.74999999999994	0.0	535.5899999999999	219.0	361.54999999999995	834.05	-29.1	0.0	35.7	139.8	0.0	35.400000000000006	51.0	0.0	76.5	204.0	102.0	141.6	-29.1	0.0	10.5	9.95	0.0	-4.25	15.299999999999999	0.0	10.2	15.0	-14.850000000000001	13.52	-29.1	0.0	0
13994.0	3	155	2313.1400000000003	0	0	1	0	0	0	0	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	96.0	37.0	179.0	602.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	16.0	12.0	36.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	288.57	130.98999999999998	361.06999999999994	1416.4099999999999	0.0	116.10000000000001	0.0	0.0	0.0	0.0	0.0	0.0	29.849999999999998	49.5	35.400000000000006	37.5	0.0	37.5	0.0	0.0	0.0	0.0	0.0	0.0	9.9	14.850000000000001	9.95	1.7	0.0	17.700000000000003	0
13995.0	15	87	1383.49	1	0	1	0	0	0	0	1	2	2	0.0	0.0	0.0	171.0	0.0	0.0	341.0	84.0	0.0	173.0	98.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	24.0	12.0	0.0	12.0	12.0	0.0	0.0	0.0	0.0	-12.0	0.0	0.0	2.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	300.25000000000006	0.0	0.0	408.25000000000006	153.20000000000002	0.0	306.03000000000003	215.76	0.0	0.0	0.0	0.0	33.0	0.0	0.0	35.400000000000006	19.799999999999997	0.0	29.700000000000003	22.5	0.0	0.0	0.0	0.0	-10.2	0.0	0.0	5.04	16.5	0.0	8.5	12.48	0.0	0
13999.0	10	212	3865.26	4	0	1	0	0	0	0	1	1	1	160.0	0.0	214.0	0.0	262.0	131.0	333.0	222.0	134.0	142.0	368.0	265.0	20.0	0.0	25.0	0.0	24.0	12.0	30.0	36.0	25.0	24.0	36.0	36.0	3.0	0.0	6.0	0.0	6.0	-4.0	2.0	4.0	-4.0	6.0	2.0	8.0	307.6	0.0	301.48	0.0	335.64	306.6500000000001	665.7299999999999	334.34000000000003	278.88000000000005	308.44000000000005	724.4	302.1	67.5	0.0	67.5	0.0	39.6	39.6	62.400000000000006	24.96	47.2	81.36	42.96	35.400000000000006	10.0	0.0	6.8	0.0	2.2800000000000002	-8.4	6.8	10.4	-11.25	10.2	6.8	6.8	0
14000.0	206	16	633.71	1	0	1	0	0	0	0	4	4	3	0.0	0.0	0.0	0.0	707.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	633.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.60000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9500000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
14001.0	45	40	2030.33	1	0	1	0	0	0	1	2	3	1	0.0	0.0	0.0	538.0	0.0	-3.0	0.0	0.0	0.0	330.0	0.0	94.0	0.0	0.0	0.0	100.0	0.0	-3.0	0.0	0.0	0.0	100.0	0.0	20.0	0.0	0.0	0.0	2.0	0.0	-3.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	1007.9	0.0	-12.75	0.0	0.0	0.0	733.94	0.0	301.24	0.0	0.0	0.0	179.0	0.0	-12.75	0.0	0.0	0.0	179.0	0.0	51.0	0.0	0.0	0.0	15.0	0.0	-12.75	0.0	0.0	0.0	15.0	0.0	17.0	0
14002.0	134	47	529.7299999999999	0	0	1	0	0	0	0	3	2	3	0.0	0.0	0.0	0.0	0.0	0.0	877.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	529.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9	0.0	0.0	0.0	0.0	0.0	2
14004.0	43	171	4582.639999999999	0	0	1	0	0	0	0	2	1	1	0.0	382.0	0.0	0.0	0.0	356.0	0.0	894.0	541.0	495.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	48.0	0.0	50.0	48.0	72.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	4.0	3.0	3.0	0.0	0.0	0.0	900.0199999999999	0.0	0.0	0.0	580.3399999999999	0.0	1481.9	807.23	813.1500000000001	0.0	0.0	0.0	76.32000000000001	0.0	0.0	0.0	59.8	0.0	82.5	60.0	82.5	0.0	0.0	0.0	15.0	0.0	0.0	0.0	10.08	0.0	8.7	13.200000000000001	8.7	0.0	0.0	0
14005.0	9	84	2874.72	0	0	1	0	0	0	0	1	2	1	0.0	0.0	0.0	0.0	240.0	270.0	354.0	0.0	228.0	0.0	1386.0	0.0	0.0	0.0	0.0	0.0	24.0	120.0	48.0	0.0	48.0	0.0	240.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	6.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	187.16000000000003	144.3	365.1	0.0	281.12	0.0	1897.04	0.0	0.0	0.0	0.0	0.0	25.5	50.4	76.5	0.0	30.0	0.0	175.2	0.0	0.0	0.0	0.0	0.0	9.959999999999999	10.5	13.200000000000001	0.0	4.5600000000000005	0.0	9.9	0.0	0
14006.0	115	30	962.1899999999999	0	0	1	0	0	0	0	3	3	2	236.0	0.0	0.0	211.0	0.0	0.0	0.0	194.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	304.44	0.0	0.0	357.65	0.0	0.0	0.0	300.1	0.0	0.0	0.0	0.0	76.32000000000001	0.0	0.0	145.0	0.0	0.0	0.0	145.0	0.0	0.0	0.0	0.0	19.799999999999997	0.0	0.0	13.200000000000001	0.0	0.0	0.0	16.5	0.0	0.0	0.0	0.0	2
14009.0	198	44	685.9299999999998	2	0	1	0	0	0	0	4	2	2	0.0	0.0	0.0	0.0	361.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	685.9299999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.850000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
14012.0	277	11	328.8	0	0	1	0	0	0	0	4	4	3	0.0	0.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	328.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
14013.0	110	34	473.02	0	0	1	0	0	0	0	3	3	3	0.0	0.0	90.0	0.0	0.0	0.0	114.0	258.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	24.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	4.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	118.5	0.0	0.0	0.0	155.3	199.21999999999994	0.0	0.0	0.0	0.0	0.0	0.0	19.5	0.0	0.0	0.0	20.8	39.6	0.0	0.0	0.0	0.0	0.0	0.0	10.2	0.0	0.0	0.0	6.8	2.88	0.0	0.0	0.0	0.0	4
14014.0	77	39	505.18	0	0	1	0	0	0	0	3	3	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1076.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	505.18000000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.88	0.0	0.0	0.0	4
14015.0	52	20	917.34	0	0	1	0	0	0	0	3	3	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	378.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	917.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	2
14016.0	154	162	4328.46	1	0	0	0	0	1	0	4	1	1	0.0	0.0	511.0	0.0	543.0	0.0	696.0	0.0	0.0	0.0	0.0	374.0	0.0	0.0	48.0	0.0	50.0	0.0	96.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	2.0	0.0	1.0	0.0	-1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1477.5599999999997	0.0	1133.3300000000002	0.0	963.8300000000002	0.0	0.0	0.0	0.0	753.74	0.0	0.0	179.39999999999998	0.0	207.50000000000003	0.0	81.6	0.0	0.0	0.0	0.0	65.0	0.0	0.0	9.899999999999999	0.0	4.5600000000000005	0.0	-12.75	0.0	0.0	0.0	0.0	7.800000000000001	3
14019.0	46	68	1398.9599999999998	2	0	1	0	0	0	0	2	2	2	0.0	0.0	0.0	0.0	0.0	0.0	233.0	0.0	317.0	484.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	96.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	-2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	384.29	0.0	393.59000000000003	621.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.5	0.0	99.84	79.19999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.7	0.0	-12.75	9.959999999999999	0.0	0.0	0
14020.0	16	39	642.8000000000001	0	0	1	0	0	0	0	1	3	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	180.0	0.0	261.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	331.14	0.0	311.65999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.599999999999994	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.2	0.0	6.959999999999999	0.0	4
14021.0	155	22	631.9000000000001	0	0	1	0	0	0	0	4	3	3	0.0	0.0	54.0	0.0	98.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	12.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	198.89999999999998	0.0	302.8	0.0	130.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.5	0.0	39.8	0.0	67.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.199999999999996	0.0	15.0	0.0	17.700000000000003	0.0	0.0	0.0	0.0	0.0	1
14022.0	225	28	440.0	0	0	1	0	0	0	0	4	3	3	0.0	0.0	0.0	487.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	440.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.400000000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
14023.0	7	31	584.0699999999999	0	0	1	0	0	0	0	1	3	3	0.0	0.0	0.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	183.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	273.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	310.93000000000006	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.550000000000004	0.0	0.0	0.0	10.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.5	4
14024.0	121	16	327.70000000000005	0	0	1	0	0	0	0	3	4	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	327.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.599999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.75	0.0	0.0	0.0	0.0	4
14027.0	60	6	104.82000000000002	0	0	1	0	0	0	0	3	4	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.82000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.9	0.0	0.0	4
14029.0	63	15	467.66	0	0	1	0	0	0	0	3	4	3	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	174.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	165.2	0.0	0.0	302.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	79.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.9	0.0	0.0	9.36	0.0	0.0	4
14030.0	18	243	2360.0899999999997	0	0	1	0	0	0	0	2	1	1	0.0	225.0	0.0	328.0	0.0	0.0	0.0	210.0	170.0	0.0	449.0	97.0	0.0	36.0	0.0	24.0	0.0	0.0	0.0	24.0	24.0	0.0	25.0	12.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	307.22999999999996	0.0	451.28999999999974	0.0	0.0	0.0	222.48	159.30999999999997	0.0	543.28	676.5	0.0	30.599999999999998	0.0	23.8	0.0	0.0	0.0	24.900000000000002	23.8	0.0	53.1	290.0	0.0	2.5	0.0	0.84	0.0	0.0	0.0	1.45	2.08	0.0	1.25	2.5	0
14031.0	7	258	14634.640000000001	8	0	1	0	1	0	0	1	1	1	727.0	-1.0	301.0	440.0	353.0	174.0	0.0	388.0	690.0	358.0	806.0	1134.0	216.0	-1.0	144.0	160.0	64.0	24.0	0.0	144.0	160.0	200.0	160.0	144.0	1.0	-1.0	-96.0	1.0	2.0	1.0	0.0	1.0	3.0	-200.0	2.0	-1.0	1425.5099999999998	-64.27	532.1300000000001	975.42	1232.5499999999997	913.3600000000002	0.0	809.11	1592.1200000000001	2076.500000000001	2068.09	3074.120000000001	228.96	-64.27	525.5999999999999	232.0	175.2	142.8	0.0	175.2	232.0	1416.0	232.0	175.2	1.25	-64.27	-525.5999999999999	0.83	5.9	2.08	0.0	4.25	12.450000000000001	-1416.0	8.3	-1.95	0
14032.0	2	152	2929.8399999999997	9	0	1	0	0	0	0	1	1	1	0.0	0.0	291.0	216.0	176.0	236.0	0.0	0.0	273.0	0.0	344.0	472.0	0.0	0.0	48.0	48.0	48.0	48.0	0.0	0.0	48.0	0.0	48.0	72.0	0.0	0.0	4.0	-12.0	-2.0	2.0	0.0	0.0	2.0	0.0	-1.0	-3.0	0.0	0.0	309.6400000000001	275.08	300.68000000000006	309.8	0.0	0.0	302.2	0.0	639.05	793.39	0.0	0.0	35.400000000000006	39.599999999999994	45.0	54.24	0.0	0.0	54.24	0.0	85.92	128.88	0.0	0.0	5.04	-24.96	-1.65	10.08	0.0	0.0	5.04	0.0	-3.75	-4.949999999999999	0
14034.0	22	92	512.02	3	0	1	0	0	0	0	2	2	3	0.0	0.0	0.0	0.0	0.0	0.0	199.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-48.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	334.10999999999996	0.0	0.0	0.0	177.90999999999994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.8	0.0	0.0	0.0	12.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-60.0	0.0	0.0	0.0	0.29	0.0	4
14035.0	28	66	1428.0200000000002	0	0	1	0	0	0	0	2	2	2	0.0	168.0	206.0	0.0	0.0	0.0	0.0	73.0	0.0	172.0	120.0	0.0	0.0	40.0	48.0	0.0	0.0	0.0	0.0	48.0	0.0	32.0	32.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	4.0	0.0	0.0	301.59999999999997	398.97999999999996	0.0	0.0	0.0	0.0	136.68	0.0	290.44	300.32000000000005	0.0	0.0	67.6	81.6	0.0	0.0	0.0	0.0	81.12	0.0	54.08	54.08	0.0	0.0	10.2	10.08	0.0	0.0	0.0	0.0	15.0	0.0	0.55	5.8	0.0	0
14036.0	284	38	626.65	0	0	1	0	0	0	0	4	3	3	0.0	268.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	626.6499999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
14037.0	176	28	147.2	0	0	1	0	0	0	0	4	3	4	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	35.400000000000006	0.0	0.0	0.0	0.0	0.0	111.80000000000003	0.0	0.0	0.0	0.0	0.0	17.700000000000003	0.0	0.0	0.0	0.0	0.0	9.9	0.0	0.0	0.0	0.0	0.0	17.700000000000003	0.0	0.0	0.0	0.0	0.0	1.25	1
14038.0	78	93	1554.4799999999996	1	0	1	0	0	0	0	3	2	2	0.0	0.0	0.0	0.0	499.0	0.0	200.0	0.0	264.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	12.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	6.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	710.4200000000001	0.0	370.09999999999997	0.0	473.9600000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.200000000000003	0.0	25.200000000000003	0.0	39.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.9	0.0	16.5	0.0	10.08	0.0	0.0	0.0	2
14039.0	33	6	152.2	0	0	1	0	0	0	0	2	4	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.5	0.0	4
14040.0	40	241	3542.19	6	0	1	1	0	0	0	2	1	1	336.0	0.0	0.0	84.0	151.0	187.0	93.0	285.0	123.0	265.0	0.0	0.0	32.0	0.0	0.0	48.0	24.0	36.0	20.0	48.0	30.0	50.0	0.0	0.0	1.0	0.0	0.0	6.0	1.0	-4.0	1.0	1.0	-19.0	1.0	0.0	0.0	914.05	0.0	0.0	171.1	364.2299999999999	450.1000000000001	151.95	377.8999999999999	246.25	866.6100000000001	0.0	0.0	81.6	0.0	0.0	76.5	47.7	175.2	33.0	24.900000000000002	49.5	82.5	0.0	0.0	1.68	0.0	0.0	16.5	1.65	-43.8	5.95	1.25	-16.15	1.45	0.0	0.0	0
14041.0	266	21	141.41	0	0	1	0	0	0	0	4	3	4	0.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
